taxid,name,rank
"2419756","Salmonella phage Segz_1","genome"
"2956460","Skatevirus Seszw1","species"
"2479482","Salmonella phage Seszw_1","genome"
"2956462","Skatevirus skate","species"
"2234035","Salmonella phage Skate","genome"
"2686071","Salmonella phage VB_StyS_BS5","species"
"424716","Salmonella phage Vi II-E1","species"
"2749381","Salmonella phage vB_Se_STGO-35-1","species"
"2948810","Macdonaldcampvirus","genus"
"2956145","Macdonaldcampvirus SB28","species"
"2591136","Salmonella phage vB_SenS_SB28","genome"
"1168549","Salmonella phage vB_SosS_Oslo","species"
"2956457","Skatevirus KFSSE2","species"
"2583286","Salmonella virus KFS-SE2","genome"
"2956461","Skatevirus VSt472","species"
"2301723","Salmonella virus VSt472","genome"
"1282995","Serratia phage Eta","species"
"1458862","Shewanella sp. phage 1/44","species"
"1458863","Shewanella sp. phage 3/49","species"
"2955752","Deseoctovirus DS8","species"
"2565502","Shigella phage DS8","genome"
"2948655","Cedarrivervirus","genus"
"2955594","Cedarrivervirus Sf11","species"
"2282196","Shigella phage Sf11 SMD-2017","genome"
"1524882","Sinorhizobium phage phiLM21","species"
"1610872","Staphylococcus phage IME-SA4","species"
"320831","Staphylococcus phage PT1028","species"
"1732063","Staphylococcus phage SPbeta-like","species"
"1147043","Staphylococcus phage StB20","species"
"1732064","Staphylococcus phage StB20-like","species"
"225979","Staphylococcus phage phiN315","species"
"1403390","Staphylococcus phage phiRS7","species"
"573591","Stenotrophomonas phage S1","species"
"1392231","Streptococcus phage 20617","species"
"198538","Streptococcus phage 315.1","species"
"198539","Streptococcus phage 315.2","species"
"198540","Streptococcus phage 315.3","species"
"198541","Streptococcus phage 315.4","species"
"198543","Streptococcus phage 315.6","species"
"646413","Streptococcus phage 5093","species"
"1701850","Streptococcus phage A25","species"
"1647391","Streptococcus phage APCM01","species"
"1448273","Streptococcus phage DCC1738","species"
"59241","Streptococcus phage Dp-1","species"
"1448276","Streptococcus phage IC1","species"
"1448274","Streptococcus phage K13","species"
"372457","Streptococcus phage M102","species"
"1587907","Streptococcus phage M102AD","species"
"120574","Streptococcus phage MM1","species"
"403905","Streptococcus phage P9","species"
"644007","Streptococcus phage PH10","species"
"537874","Streptococcus phage PH15","species"
"157924","Streptococcus phage SM1","species"
"413066","Streptococcus phage SMP","species"
"1566990","Streptococcus phage SpSL1","species"
"1589270","Streptococcus phage Str-PAP-1","species"
"35344","Streptococcus phage T12","species"
"73422","Streptococcus phage TP-J34","species"
"1701811","Streptococcus phage phiARI0004","species"
"1701812","Streptococcus phage phiARI0031","species"
"1701813","Streptococcus phage phiARI0131-1","species"
"1701814","Streptococcus phage phiARI0131-2","species"
"1701824","Streptococcus phage phiARI0460-1","species"
"1701826","Streptococcus phage phiARI0462","species"
"1701827","Streptococcus phage phiARI0468-1","species"
"1701828","Streptococcus phage phiARI0468-2","species"
"1701830","Streptococcus phage phiARI0468-4","species"
"1701837","Streptococcus phage phiARI0746","species"
"1701842","Streptococcus phage phiARI0923","species"
"1267169","Streptococcus phage phiBHN167","species"
"173707","Streptococcus phage phiNIH1.1","species"
"1239381","Streptococcus phage phiNJ2","species"
"1814957","Streptococcus virus 9871","species"
"1814958","Streptococcus virus 9872","species"
"1814959","Streptococcus virus 9873","species"
"1814960","Streptococcus virus 9874","species"
"1690817","Streptomyces phage SF1","species"
"1690818","Streptomyces phage SF3","species"
"10702","Streptomyces phage VWB","species"
"370623","Streptomyces phage mu1/6","species"
"747763","Streptomyces phage phiSASD1","species"
"909297","Synechococcus phage S-CBS1","species"
"753084","Synechococcus phage S-CBS2","species"
"753085","Synechococcus phage S-CBS3","species"
"756275","Synechococcus phage S-CBS4","species"
"1964565","Synechococcus virus S-ESS1","species"
"754070","Tetraselmis viridis virus S20","species"
"1126885","Thermoanaerobacterium phage THSA-485A","species"
"981330","Tsukamurella phage TPA2","species"
"1647476","Tsukamurella phage TPA4","species"
"1636271","Verrucomicrobia phage P8625","species"
"1414739","Vibrio phage SHOU24","species"
"700512","Vibrio phage SIO-2","species"
"754049","Vibrio phage pYD21-A","species"
"929835","Vibrio phage pYD38-B","species"
"1837862","Weissella phage WCP30","species"
"2723900","Xanthomonas phage FoX4","species"
"172667","Yersinia phage PY54","species"
"2842333","Zobellviridae","family"
"2842608","Citrovirus","genus"
"2843953","Citrovirus coptotermitis","species"
"1622234","Citrobacter phage CVT22","genome"
"2843048","Siovirus","genus"
"136084","Siovirus americense","species"
"2905867","Roseobacter phage SIO1","genome"
"2843926","Siovirus coreense","species"
"1197951","Celeribacter phage P12053L","genome"
"2845497","Siovirus germanense","species"
"2301529","Lentibacter virus vB_LenP_ICBM2","species"
"2842751","Icepovirus","genus"
"2846603","Icepovirus bengalense","species"
"979533","Vibrio phage ICP2","genome"
"1529058","Vibrio phage ICP2_2013_A_Haiti","species"
"2842862","Melvirus","genus"
"2845950","Melvirus helgolandense","species"
"1357706","Pseudoalteromonas phage HP1","genome"
"2845951","Melvirus orientalis","species"
"1316739","Pseudoalteromonas phage RIO-1","genome"
"2842942","Paundecimvirus","genus"
"2845961","Paundecimvirus PA11","species"
"347327","Pseudomonas phage PA11","genome"
"1784982","Pseudomonas phage O4","species"
"2843017","Salinovirus","genus"
"2846079","Salinovirus utanense","species"
"1161935","Salinivibrio phage CW02","genome"
"2843119","Vipivirus","genus"
"194802","Vipivirus canadense","species"
"2907796","Vibrio phage VpV262","genome"
"2100421","uncultured Caudovirales phage","species"
"10680","Enterobacteria phage P4","species"
"1472912","Nitrincola phage 1M3-16","species"
"2745673","Olleya phage Harreka_1","species"
"198542","Streptococcus phage 315.5","species"
"2956212","Myrnavirus myrna","species"
"546805","Mycobacterium phage Myrna","genome"
"1978007","Crassvirales","order"
"2709317","Bacteroides phage crAss002","species"
"2743781","Flavobacterium phage vB_FspP_elemoA_7-9A","species"
"2743801","Flavobacterium phage vB_FspP_elemoD_13-5B","species"
"2743829","Flavobacterium phage vB_FspP_elemoE_6-9C","species"
"2743826","Flavobacterium phage vB_FspP_elemoF_6-3D","species"
"2942965","Steigviridae","family"
"2942978","Akihdevirus","genus"
"2955235","Akihdevirus balticus","species"
"1327990","Cellulophaga phage phi14:2","genome"
"2942980","Kehishuvirus","genus"
"2956053","Kehishuvirus primarius","species"
"2301731","Bacteroides phage crAss001","genome"
"2942981","Paundivirus","genus"
"1450749","IAS virus","species"
"2942982","Wulfhauvirus","genus"
"2710495","Bacteroides phage DAC15","species"
"2942966","Suoliviridae","family"
"2942995","Dechshavirus","genus"
"2955738","Dechshavirus japanensis","species"
"1920526","Azobacteroides phage ProJPt-Bp1","genome"
"2772083","crAssphage cr109_1","species"
"2772087","crAssphage cr113_1","species"
"2772088","crAssphage cr114_1","species"
"2772089","crAssphage cr115_1","species"
"2772090","crAssphage cr124_1","species"
"2772091","crAssphage cr125_1","species"
"2772092","crAssphage cr130_1","species"
"2772093","crAssphage cr131_1","species"
"2772094","crAssphage cr272_1","species"
"2772095","crAssphage cr273_1","species"
"2772084","crAssphage cr4_1","species"
"2772079","crAssphage cr52_1","species"
"2772080","crAssphage cr53_1","species"
"2772081","crAssphage cr56_1","species"
"2772082","crAssphage cr60_1","species"
"2772085","crAssphage cr6_1","species"
"2772086","crAssphage cr7_1","species"
"2772062","crAssphage cr106_1","species"
"2772061","crAssphage cr107_1","species"
"2772069","crAssphage cr108_1","species"
"2772066","crAssphage cr10_1","species"
"2772070","crAssphage cr110_1","species"
"2772071","crAssphage cr111_1","species"
"2772072","crAssphage cr112_1","species"
"2772073","crAssphage cr116_1","species"
"2772063","crAssphage cr118_1","species"
"2772067","crAssphage cr11_1","species"
"2772075","crAssphage cr126_1","species"
"2772077","crAssphage cr127_1","species"
"2772076","crAssphage cr128_1","species"
"2772064","crAssphage cr1_1","species"
"2772078","crAssphage cr271_1","species"
"2772065","crAssphage cr3_1","species"
"2772059","crAssphage cr50_1","species"
"2772060","crAssphage cr55_1","species"
"2772074","crAssphage cr85_1","species"
"2772068","crAssphage cr8_1","species"
"1211417","uncultured crAssphage","species"
"2745643","Cellulophaga phage Calle_1","species"
"2831617","CrAss-like virus sp.","species"
"2212563","CrAssphage sp.","species"
"2743804","Flavobacterium phage vB_FspP_elemoB_14-3B","species"
"2743803","Flavobacterium phage vB_FspP_elemoC_14-1A","species"
"2745672","Tenacibaculum phage Gundel_1","species"
"2948689","Eagleeyevirus","genus"
"2955842","Eagleeyevirus eagleeye","species"
"1429759","Mycobacterium phage EagleEye","genome"
"2956015","Jolieduovirus jolie2","species"
"1458831","Mycobacterium phage Jolie2","genome"
"2955948","Gladiatorvirus CloudWang3","species"
"1391430","Mycobacterium phage CloudWang3","genome"
"1041406","Gladiatorvirus ericB","species"
"2922220","Mycobacterium phage EricB","genome"
"1542912","Mycobacterium phage VohminGhazi","genome"
"1034135","Gladiatorvirus gladiator","species"
"2920886","Mycobacterium phage Gladiator","genome"
"1034103","Gladiatorvirus hammer","species"
"1089117","Mycobacterium phage Blue7","genome"
"2922204","Mycobacterium phage Hammer","genome"
"1089125","Gladiatorvirus jeffabunny","species"
"2923004","Mycobacterium phage Jeffabunny","genome"
"2955953","Gladiatorvirus zaka","species"
"1391433","Mycobacterium phage Zaka","genome"
"347326","Jamesmcgillvirus jv119X","species"
"2911431","Pseudomonas phage 119X","genome"
"1966265","Tsukubavirus OP2","species"
"331627","Xanthomonas phage OP2","genome"
"2948640","Bristolvirus","genus"
"2955536","Bristolvirus rhodeisland","species"
"1278479","Cyanophage S-RIM32","genome"
"2948659","Chalconvirus","genus"
"2955602","Chalconvirus acg2014e","species"
"1493510","Synechococcus phage ACG-2014e","genome"
"2955603","Chalconvirus acg2014i","species"
"1493513","Synechococcus phage ACG-2014i","genome"
"2948696","Emcearvirus","genus"
"2955859","Emcearvirus gerard","species"
"536444","Cyanophage P-RSM1","genome"
"2948714","Galenevirus","genus"
"2955924","Galenevirus mbcm1","species"
"1079999","Synechococcus phage metaG-MbCM1","genome"
"2948725","Gibbetvirus","genus"
"2955947","Gibbetvirus rsm4","species"
"555387","Synechococcus phage S-RSM4","genome"
"2948728","Glaucusvirus","genus"
"2955956","Glaucusvirus ssm5","species"
"445685","Synechococcus phage S-SSM5","genome"
"2948729","Greenvirus","genus"
"2955958","Greenvirus ssm4","species"
"536466","Synechococcus phage S-SSM4","genome"
"2948752","Haifavirus","genus"
"2955972","Haifavirus tim68","species"
"1542477","Prochlorococcus phage P-TIM68","genome"
"2948803","Lipsvirus","genus"
"2956125","Lipsvirus ssm7","species"
"445686","Synechococcus phage S-SSM7","genome"
"2948806","Lowelvirus","genus"
"2956131","Lowelvirus tuscon4d","species"
"1493509","Synechococcus phage ACG-2014d","genome"
"2948809","Macariavirus","genus"
"2956144","Macariavirus tuscon14g","species"
"1493512","Synechococcus phage ACG-2014g","genome"
"2948838","Neritesvirus","genus"
"2956221","Neritesvirus scam8","species"
"754038","Synechococcus phage S-CAM8","genome"
"2948839","Nilusvirus","genus"
"2956223","Nilusvirus ssm2","species"
"444860","Synechococcus phage S-SM2","genome"
"2948849","Ormenosvirus","genus"
"2956240","Ormenosvirus syn9","species"
"382359","Synechococcus phage syn9","genome"
"2956330","Potamoivirus tusconj","species"
"1493514","Synechococcus phage ACG-2014j","genome"
"2948898","Sedonavirus","genus"
"2956426","Sedonavirus tusconh","species"
"1340810","Synechococcus phage ACG-2014h","genome"
"2942677","Methanobavirales","order"
"2946184","Anaerodiviridae","family"
"2948821","Metforvirus","genus"
"2956190","Metforvirus Drs3","species"
"1430441","Methanobacterium virus Drs3","genome"
"205870","Microwolfvirus Bxz2","species"
"2907831","Mycobacterium phage Bxz2","genome"
"1034136","Microwolfvirus JHC117","species"
"1354511","Mycobacterium phage Anubis","genome"
"2920885","Mycobacterium phage JHC117","genome"
"1527516","Mycobacterium phage MarQuardt","genome"
"1034140","Microwolfvirus microwolf","species"
"2920884","Mycobacterium phage Microwolf","genome"
"927988","Microwolfvirus wonder","species"
"2946166","Pachyviridae","family"
"2946814","Bacelvirus","genus"
"2955393","Bacelvirus phi46tres","species"
"1327985","Cellulophaga phage phi46:3","genome"
"2946816","Baltivirus","genus"
"2955410","Baltivirus phi13duo","species"
"1328030","Cellulophaga phage phi13:2","genome"
"2955411","Baltivirus phi18tres","species"
"1327983","Cellulophaga phage phi18:3","genome"
"2955412","Baltivirus phi19tres","species"
"1327971","Cellulophaga phage phi19:3","genome"
"2946810","Arsyunavirus","genus"
"2955380","Arsyunavirus RSY1","species"
"1530085","Ralstonia phage RSY1","genome"
"2948780","Kayeltresvirus","genus"
"2956052","Kayeltresvirus KL3","species"
"910474","Burkholderia phage KL3","genome"
"2946168","Pervagoviridae","family"
"2948648","Callevirus","genus"
"2955570","Callevirus phi38una","species"
"1327977","Cellulophaga phage phi38:1","genome"
"540068","Pukovnikvirus pukovnik","species"
"2914013","Mycobacterium phage Pukovnik","genome"
"2948894","Santafevirus","genus"
"2956398","Santafevirus sf40AC","species"
"1458717","Mycobacterium phage 40AC","genome"
"2946800","Angelvirus","genus"
"2955358","Angelvirus px29","species"
"926067","Aeromonas phage PX29","genome"
"2948662","Chrysonvirus","genus"
"2955700","Chrysonvirus as5","species"
"879630","Aeromonas phage phiAS5","genome"
"2948831","Mylasvirus","genus"
"1914020","Mylasvirus persius","species"
"115992","Vibrio phage nt-1","genome"
"2944849","Swiduovirus","genus"
"2944850","Swiduovirus swi2","species"
"2769808","Escherichia phage vB_EcoS_swi2","genome"
"2956534","Timshelvirus HINdeR","species"
"1327770","Mycobacterium phage HINdeR","genome"
"1993873","Timshelvirus timshel","species"
"2744011","Mycobacterium phage DroogsArmy","genome"
"1032895","Mycobacterium phage Timshel","genome"
"2956572","Turbidovirus larenn","species"
"1560285","Mycobacterium phage Larenn","genome"
"2956574","Turbidovirus piro94","species"
"1527520","Mycobacterium phage Piro94","genome"
"1993865","Turbidovirus turbido","species"
"1071504","Mycobacterium phage Turbido","genome"
"2956636","Veracruzvirus BTCU1","species"
"1262532","Mycobacterium phage BTCU-1","genome"
"1032892","Veracruzvirus heldan","species"
"2922217","Mycobacterium phage HelDan","genome"
"2956639","Veracruzvirus phantastic","species"
"1486426","Mycobacterium phage Phantastic","genome"
"2003502","Veracruzvirus rockstar","species"
"1034144","Mycobacterium phage Rockstar","genome"
"2956138","Lumosvirus whirlwind","species"
"1340826","Mycobacterium phage Whirlwind","genome"
"1051143","Anayavirus JAWS","species"
"1084722","Mycobacterium phage BarrelRoll","genome"
"2922987","Mycobacterium phage JAWS","genome"
"2955354","Anayavirus zavala","species"
"2599887","Mycobacterium phage Zavala","genome"
"2955331","Anayavirus adephagia","species"
"1034127","Mycobacterium phage Adephagia","genome"
"1034152","Anayavirus anaya","species"
"2902832","Mycobacterium phage Anaya","genome"
"861044","Anayavirus angelica","species"
"2902837","Mycobacterium phage Angelica","genome"
"861045","Anayavirus crimD","species"
"2919554","Mycobacterium phage CrimD","genome"
"2955345","Anayavirus murucutumbu","species"
"1560286","Mycobacterium phage Murucutumbu","genome"
"2955351","Anayavirus validus","species"
"1414747","Mycobacterium phage Validus","genome"
"2955347","Anayavirus niklas","species"
"2517936","Mycobacterium Phage Niklas","genome"
