virus tax id,host tax id
644610,110668
644610,906883
35316,62324
1871153,613905
2025360,9606
318852,1041092
56879,4498
56879,4513
146762,4498
497863,4498
45103,4498
45103,50455
157837,4498
112437,4498
112437,4545
73147,50455
380160,7157
380160,308735
31749,4097
1244565,120870
2020286,39350
2020287,39350
2664940,204144
2664941,204144
2664942,204144
31699,7158
31699,9606
31699,45807
31699,48156
31699,53527
31699,177155
78522,9873
2772504,9874
1985390,79457
1985391,237662
1592122,451473
1592125,70395
1592109,79492
1592110,70395
1592111,70384
1592112,70395
1592113,70395
1592114,451473
1592115,70395
1592116,70395
1592117,70395
1592118,70395
1592118,70396
1592119,70395
1592120,79457
1592121,70384
1592123,79492
1592124,79457
1592126,70395
1592127,70395
1592128,70395
1592129,70384
12238,14366
12238,154697
1048855,53527
1435411,1247
1432847,1247
1432848,1247
1795442,2046962
2040592,120869
1272953,196296
1642458,472707
1249467,455045
1249467,908125
908277,455045
908125,455045
908127,455045
518829,222459
518829,401040
518829,455045
756759,163654
756759,455045
912034,455045
908124,455045
454129,455045
454128,455045
2010323,455045
1241370,455045
163654,455045
454125,455045
70822,4100
70822,81866
70822,87080
70822,200306
70822,200313
70822,455045
619599,455045
743026,304222
743026,401040
743026,455045
743026,912034
743027,455045
401040,455045
454126,455045
327280,455045
169693,47605
169693,455045
227137,455045
2447920,8574
121429,4145
121429,63459
47669,4100
47669,4145
33773,4100
33773,4145
626962,4145
626962,4146
82791,4145
82791,4146
82791,1522362
295090,4146
1250316,4146
42764,10080
2012619,214449
2745673,2745560
82676,27614
12542,6944
12542,9606
12542,10060
12542,57047
12542,1047088
43130,4682
1917232,554065
12153,58889
2169701,9606
1046267,104452
352248,104452
352248,288179
198597,42373
88387,42373
88388,42373
88389,42373
347482,61193
473784,3469
1675864,1080318
2706523,412454
2200716,371859
253702,63459
253702,106975
322017,94232
113194,9600
113194,9601
1955493,7178
152177,14366
152177,36459
152177,37818
152177,38198
152177,38220
152177,45173
152177,53064
152177,125146
152177,154697
152177,228483
1620895,162997
10258,9606
10258,9925
10258,9940
1911434,33414
490711,95259
262177,33414
192199,9515
1871345,572874
2170052,9031
655691,252607
12204,51466
12204,81765
186642,51466
186642,82017
186643,51466
186643,82017
118655,9354
118655,9606
2023057,5778
977912,6239
1678143,9031
1678143,9481
1678143,9520
1678143,9534
1678143,9536
1678143,9539
1678143,9598
1678143,9606
1678143,9823
1678143,10090
1678143,69079
1678146,59452
2478919,40843
40058,9606
92521,72550
2772507,9986
362692,4529
362693,4530
362693,39947
871700,343929
871701,411519
2079458,385425
261939,6579
261939,29159
880162,242159
1663208,242159
1663209,242159
754064,242159
1663210,1486918
642926,70448
696472,70448
1785753,70448
1120767,70448
1187973,9704
2035998,258867
2035999,9397
2035999,258867
186786,3656
186786,4100
389484,9940
114430,9940
2601527,9940
1194444,9940
69576,9940
10398,9940
1096142,9940
11663,9940
114424,9913
56145,9940
634772,9940
1602199,519149
660954,182677
2083176,704560
218667,5322
2137161,9534
2137161,9615
2137161,10090
2137161,375577
1795983,77217
1795984,77217
1795985,77217
1795988,77217
1795989,77217
1795991,77217
1795994,77217
1795998,77217
1795999,77217
1932881,1257118
1538454,184063
2070189,1464
2249773,1464
1589750,1464
2070190,1464
2249765,1464
1636255,1464
1636256,1464
1636257,1464
1589749,1464
2249767,1464
2249777,1464
2070192,1464
2070193,1464
2249778,1464
2070195,1464
2070194,1464
754053,59843
1337877,1464
1589752,1464
1636259,1464
1589754,1464
1589755,1464
2070196,1464
1718161,1464
2282396,1464
1636261,1464
2249779,1464
1636262,1464
1636263,1464
2249780,1464
1505530,3897
2294094,9675
1692257,1440469
1692258,6700
1692259,117982
1302179,569586
40059,9913
1891735,37012
1891736,37012
1891737,37012
1891738,37012
1891739,37010
1236400,37011
928211,37012
927576,37012
928213,37012
1762023,37012
2303411,4054
1777016,44586
2248770,44586
796352,44586
1349409,5755
1605721,5756
2107707,5756
2107708,5756
2107709,5756
1349410,5755
2282645,1
154834,4543
154834,38727
154834,40279
154834,158163
154834,866555
40279,38727
40279,58090
10826,4577
10826,59788
268779,4539
188763,9598
159602,9598
2016467,9646
2016468,9646
2589665,69393
2772508,83386
2170405,9689
881915,549
943335,549
2588093,549
2508071,549
2588094,549
2721760,549
2499073,549
2099652,549
2364291,3649
928315,3649
913602,3649
913601,3649
913600,3649
1112202,3649
1112202,53260
714640,3649
1036255,3649
1507984,3649
229634,68299
631718,3649
623710,3649
283663,3649
1504733,3649
271479,3649
53260,3649
46917,3649
46917,3657
46917,3659
46917,61886
46917,869827
685899,3649
1497848,3649
12181,3649
12181,108055
12205,3649
12206,3649
12207,3654
12207,3663
12207,3673
340907,9541
340907,9544
340907,9545
340907,9556
340907,9606
340907,90387
106332,9541
106332,9544
106332,9545
106332,9555
106332,9556
106332,9557
106332,36229
106332,100937
1221208,7146
990303,9557
1667587,36229
35281,4072
1655644,823
1655645,46503
1647282,267
2494563,59779
2905673,9534
2905673,9544
2905673,9606
2905673,9615
2905673,9649
2905673,9685
2905673,9825
2905673,9913
1566298,869609
1313165,8255
10506,554065
380598,554065
42683,554055
399781,554055
46019,3071
46020,3071
46021,114055
46021,554065
83442,3168
83442,554065
51374,114055
1692260,859418
2905947,530180
1579460,9860
1803956,9606
103782,37547
64958,4072
64958,4081
64958,13186
64958,13187
64958,23110
64958,63459
2058396,49666
2730579,221260
1708654,569589
1548714,9031
1548714,13180
1548715,9031
1548715,13180
1548718,9031
1548718,13180
1884879,9226
1548719,136504
1128118,9228
318845,162997
2558065,4043
2558066,4043
2558055,4043
12777,4039
12777,4041
12777,4045
12777,4047
12777,40888
12777,40919
12777,40922
12777,40954
12777,48027
12777,49576
12777,105274
12777,305795
1755198,183063
1907771,9157
1352534,9606
1395611,9606
1395615,9606
1395620,9606
1341019,9606
1608453,9606
754189,9823
1511784,9823
1511785,9606
1511785,9823
1196236,313893
1072672,147271
1072672,313893
871699,36282
2065211,247536
551003,3684
2294149,78168
379892,46091
379892,63459
379892,78168
2162638,78168
989895,3684
1032457,159425
31732,159428
185692,78168
1737555,237848
648801,237848
2911430,747
2006930,747
2005054,747
35318,53527
35318,2912049
2518104,300888
1772258,82389
1742596,82389
12294,3885
12294,3888
193121,3827
193121,3859
193121,3864
193121,3888
193121,3906
193121,3908
193121,60916
193121,70936
193120,3559
193120,3888
193120,3906
193120,60916
193120,63459
193120,66262
193120,81866
193119,3888
1931113,3888
1931113,1931111
1931111,3888
1441797,3888
1441797,753670
1441798,3888
1441798,753670
753670,3888
12208,3888
199361,3888
157777,3879
157777,3888
157777,3906
157777,57577
1436892,3888
400395,258322
2006498,3760
145397,3760
471498,3760
12894,3760
183585,3760
65068,3603
65068,3760
1955730,3760
40687,3818
35593,3818
35593,4097
28355,3818
28355,4555
28355,4558
28355,91525
33763,3818
33763,3847
33763,3885
33763,3888
33763,35627
33763,53851
33763,108216
28353,4100
12313,3917
12313,4097
12313,81866
193122,3917
193122,4097
193122,12313
193122,81866
12783,23211
12783,36610
35351,23211
159151,9796
159151,9825
159151,9913
159151,9925
159151,9940
159151,10036
159151,89462
159151,469753
1658615,9544
1856031,32201
2053078,29471
2772511,555
1429794,122277
2488835,555
2489618,29471
2041489,1913084
2041492,1913084
2320194,29471
2163634,555
2489627,29471
2489628,29471
2320195,29471
2662283,554
2686474,554
1204539,555
2163635,29471
2320197,29471
1654601,29471
1965354,55208
1211386,218491
1116482,218491
2489634,29471
1399915,555
1217810,555
1916414,555
1873958,555
1897743,554
1932882,555
1916101,55208
1927014,555
1873959,29471
1932883,555
1685500,555
2153295,122277
1961914,122277
1958917,29471
1958919,29471
1983582,29471
2489635,29471
1127516,554
2169842,4039
619631,4081
619631,212309
619631,212310
587313,212309
2681621,1253
227940,632
2844217,561
2844217,562
2844218,561
2844218,562
2844219,561
2844219,562
2844220,561
2844220,562
2844221,561
2844221,562
2844222,561
2844222,562
1307800,9483
1307800,9488
1307800,9489
1307800,9490
1307800,9505
1307800,78454
1985359,40233
1985360,258952
1985362,27660
1985363,56216
1985364,9825
1283076,335992
1283077,335992
1283078,335992
1283079,335992
167021,4031
35291,4032
35291,63459
35280,93697
167019,4032
167019,63459
255587,4032
167020,4030
167020,63459
671126,4031
116056,3732
116056,4032
116056,4081
116056,35889
116056,59895
116056,118509
282786,6689
1419711,6687
1513204,6687
1513208,6687
1529056,6687
1513225,29019
430911,6689
2676049,9238
2079598,9238
648998,92683
1755754,36655
1755753,36655
1755752,36655
1755781,36655
1756157,36655
1755467,36655
2485923,5074
158372,5076
2164100,36651
2164101,36651
1833938,36651
1755792,121612
1755793,121612
1532180,5082
296210,1343417
216371,40380
216371,946125
216371,1343417
221262,4539
221262,4541
221262,4554
221262,4556
221262,4558
221262,4577
221262,29674
221262,200562
221262,314391
221262,1564034
112229,4081
112229,4100
112229,81866
112229,205567
112229,221775
1462681,3660
1462681,3663
2651594,1
2651594,4072
574040,4072
1414655,4071
369643,4072
1050903,4072
2073163,4071
223301,4071
223301,4081
223301,4097
223301,4100
223301,374031
223303,4071
223303,4072
223303,4081
223303,4097
223303,374031
1166473,4081
223305,40321
884610,4071
884610,4072
884612,40321
83839,4071
436241,4072
436241,4081
436241,4100
436242,4081
436242,4100
436242,40321
436242,436241
519016,4072
519016,1003836
519015,4072
1387160,33118
1387160,40320
12239,3906
12239,4072
12209,4072
12209,4075
12209,4107
31750,3562
31750,4071
31750,4072
31750,4097
31750,4113
31750,13274
31750,13305
31750,39639
31750,82024
31750,97415
31750,161934
12210,4072
909827,4072
2560636,4072
1965355,4072
255066,4072
255066,4073
255066,4100
1803898,4072
1987360,40321
2547432,4072
1288829,4071
292477,4072
292477,4100
1774200,4072
1774200,7038
881944,4071
881944,16739
1828512,4072
160358,4072
260378,4072
260378,4081
260378,4097
260378,4100
260378,4111
260378,205524
2848146,8168
1256869,8168
1346829,244289
1675865,325909
170621,497517
1972569,7157
97344,36977
1188812,76375
1074206,10042
1131702,3435
1587509,3435
1183241,35925
1211481,35925
481311,35925
1319979,13493
1211480,35925
1493829,13493
187978,4081
356862,9796
2593991,9940
1594788,9925
119222,9894
219447,9913
1692261,370546
270255,4101
1935922,4102
147306,4101
59504,4101
59504,4102
258471,221784
251749,33658
1335638,33658
1335638,251749
129861,99287
129862,99287
1871314,28211
2712972,561
457382,679630
2069327,78828
2249313,38626
1188792,3885
1188793,3885
2268393,3885
1756832,3827
1980610,7159
2170411,907742
1234615,63990
349681,82310
487095,316257
475777,103528
437470,40749
436066,103543
64894,58060
47418,9720
47419,9720
11240,9709
11240,9720
706525,9742
706526,9742
706527,9742
1487796,10044
1808960,34399
1808960,54899
1523858,54899
1779340,54899
1580605,1303515
1708572,9720
1391455,1378061
1391456,1378061
2914005,47253
2914005,126344
2913979,1198
2664246,85581
192584,192464
72539,304155
2607629,126903
1905830,21855
1856627,1276585
310750,3357
310750,4783
640897,4787
2303160,4787
1133557,4787
1077832,4787
1608451,4792
1224515,1
2905917,9606
2905917,10144
2905917,530178
1046893,1035838
1961162,9615
1961155,60711
1907787,9858
1983535,36094
1983535,42344
1813615,9825
1813613,9825
1795648,9825
1917412,9989
1911436,27543
1249501,9823
1114942,9823
1114942,9825
119755,9545
764030,8930
1907767,8932
1414603,8932
1399966,8930
1379161,8932
159079,8930
928289,8930
1980429,3821
1980430,3821
10264,8932
219584,8010
1236406,164648
1236407,591934
2293298,1313336
1128423,29065
2033633,4615
2034763,2026107
180903,4615
136234,4615
373861,4615
497390,4615
451381,4615
2267679,58042
262957,13216
694008,9397
694008,105295
49891,134742
11274,9272
11274,126289
912320,8030
1798085,28800
1157337,8030
2093224,55513
1176736,154422
1450746,5755
1965238,187174
1170425,53527
1170425,2912049
60876,9031
60876,10036
60876,10090
60876,925982
159252,6162
2100419,79327
994601,598707
159153,170843
28354,197796
1830242,39414
312274,3847
312274,3888
312274,4102
312274,4151
312274,29818
312274,45318
312274,81866
2320870,94286
64698,106108
1403565,194506
104390,141753
1755785,1075110
2057942,13221
674983,5322
262175,58824
675077,3758
12211,3758
12211,3760
12211,36595
12211,36596
12211,88123
12211,105665
12211,114937
31738,3758
31738,3760
31738,36595
31738,36596
31738,88123
31738,105665
31738,114937
587197,3758
587197,3760
587197,36596
1501716,62097
98383,51655
379891,51655
296738,10090
270473,10090
2482952,9615
1105383,9823
1105384,9823
1105385,9823
1105386,9823
12328,4544
1985392,4479
1985392,240436
1699094,48891
1871132,48891
2116604,447135
305785,37495
113553,4100
113553,37495
2010279,1806176
1220025,3527
2250215,29073
2745646,2745561
2745646,2745563
2745662,2745561
2745662,2745563
2745684,2745562
1647386,52959
1647387,52959
2093274,375124
430606,76031
36362,9649
2528410,50308
1511763,10090
2049933,334201
1885565,1
159603,9600
12166,3689
12166,118703
35265,9823
35267,9823
45370,9823
2170116,9823
2170117,9825
2170119,9823
2170120,9823
2170121,9823
2170122,9823
2170123,9823
2170124,9823
2170125,9823
1105378,9823
1254425,9823
1105379,9823
1093928,9823
1165907,9823
795694,9823
795695,9823
1084715,9823
1138844,9823
1084717,9823
1084718,9823
1131622,9823
1511887,9825
46221,9823
133704,9823
85708,9823
479166,9823
479167,9823
479168,9823
348291,9823
348292,9823
348293,9823
479169,9823
479170,9823
479171,9823
1868221,9823
2686039,9823
720569,9823
85709,9823
85543,9823
86385,9823
85544,9823
1506546,9823
1159905,9823
1586324,9823
1476502,9823
1559519,9823
61673,9606
61673,9823
194958,9823
194959,9823
509154,9823
168238,9823
1028489,9825
64141,9823
28295,9823
1525377,9534
1525377,9823
1843772,9913
2017712,9823
42005,9823
494652,9823
494652,9825
1156769,9823
1136133,9823
703582,9823
703582,9825
569195,9823
569195,9825
91740,9825
91741,9825
199308,9825
130371,9823
2560645,9823
1208310,9823
10796,9823
10796,9913
1126383,9825
707546,9823
1241957,9823
1472911,9823
1820046,9823
1689785,9825
412969,9823
442302,9823
2126099,9825
28344,9823
1965066,9823
1965067,9823
398815,9823
1357321,9825
1002921,9823
2517212,9825
1843773,9983
1328031,9823
1328032,9823
1475062,9823
1475063,9823
1537166,9823
2017724,9823
237020,9823
1667384,3582
1105380,9823
1105381,9823
1663127,9823
1930510,9823
1488557,9823
150098,9337
263532,9337
2170410,273791
410826,4113
12182,4113
257464,4113
138982,4113
12045,4113
37128,4089
37128,4112
37128,4113
1725329,4113
106118,200313
12892,4081
12892,4113
12215,4097
12215,4112
12215,4113
12215,45843
2340870,4113
1046402,4113
12167,4113
329164,4113
329164,200313
12169,4113
36403,4113
36403,50475
36403,50514
36403,66262
36403,108055
36403,147035
2170039,4113
40640,4072
40640,4097
40640,4113
40640,742160
12183,3711
12183,4113
12216,4071
12216,4081
12216,4085
12216,4113
444180,4113
12217,4071
12217,4081
12217,4085
12217,4113
1234808,4113
122280,4113
12220,4071
12220,4081
12220,4085
12220,4113
317718,4113
317719,4113
317720,4113
1107955,4113
1107954,4113
195060,4093
195060,4100
195060,4113
223307,4081
223308,4081
10827,4113
223310,4113
103881,80418
2283800,371859
44562,4100
44562,78380
64314,7157
64314,9606
64314,9989
273360,7160
1225069,1225090
1367126,1225090
11083,6945
11083,9606
11083,9995
11083,34614
11083,34620
11083,35565
11083,48086
487097,10090
487097,59655
1198134,336939
1038068,10090
1511871,9606
2654204,9544
1903318,9443
1511907,9443
194440,9443
194440,9534
194443,9443
194443,9530
1692262,328425
479713,170922
1811408,46072
2169960,46072
889955,1218
889956,1218
382262,59919
445700,59919
445696,59919
444862,59922
268746,1218
268746,167555
536453,59920
268747,1218
268747,59920
536454,1219
445688,167555
885867,59920
382273,1219
382275,1219
2908095,1218
1542477,1218
1542477,1220
444861,1131
444878,32051
312349,9654
188938,9891
1897531,1744
1229794,1747
1229793,1747
1655012,1747
1897532,1744
1897533,1744
189836,1744
1654740,1747
1897534,1744
1897536,1744
1654780,1747
1897537,1744
1655013,1747
1655014,1747
1655015,1747
1654781,1747
1655016,1747
1655017,1747
1229792,1747
1229789,1747
1229791,1747
1229790,1747
1229786,1747
1229787,1747
1229788,1747
1229784,1747
1229782,1747
1747271,1747
376758,1747
1690805,1747
1498188,1747
504501,1747
504553,1747
1838137,1744
1838138,1744
1500798,1747
1235645,1747
1500799,1747
1500800,1747
1235646,1747
1500801,1747
1500802,1747
1235647,1747
1500803,1747
1500804,1747
1235648,1747
1500805,1747
1500806,1747
1235649,1747
1500807,1747
1235650,1747
1235651,1747
1500808,1747
1500809,1747
1500810,1747
1500811,1747
1235652,1747
1500812,1747
1500813,1747
1500814,1747
1235653,1747
